Column1;Column2;Column3;Column4;Column5;Column6
;logFC;logCPM;LR;PValue;FDR
PITA_31428;3.06092905163544;1.44631878724584;20.1688750115589;7.08971855066463e-06;0.00294371975241548
PITA_37090;1.74254414681274;4.81028388672957;20.0256603760506;7.64098991566231e-06;0.00312225402220468
PITA_21297;3.66314427592512;0.751925595630693;19.9350906220269;8.01162721272725e-06;0.00322255186464434
PITA_28406;4.60595681458662;0.0826700971239132;19.6765421122512;9.17204015198718e-06;0.00362498199973081
PITA_32201;3.2824927390484;1.96446175727235;19.6513541528518;9.29374245356925e-06;0.00362498199973081
PITA_33596;3.69058645234159;0.956092897488886;19.4751966935999;1.01914499697095e-05;0.00387715944423126
PITA_42334;2.37879544320401;2.5282523317937;19.4658400340327;1.02414964148594e-05;0.00387715944423126
PITA_05188;2.45084958175215;7.35951583494127;19.2402790097959;1.1525574975769e-05;0.00417891375494678
PITA_01714;1.44070768920269;6.47838928645943;19.0010538515635;1.30646277354398e-05;0.00460716043552638
PITA_49357;1.58083480641295;5.3836026639996;18.4961022639245;1.70252122893174e-05;0.00546895784431575
PITA_04038;2.40935851042928;2.81905782460729;18.4523655184288;1.74204460720931e-05;0.00546895784431575
PITA_35130;2.04582663589144;3.75146803507755;18.4236842434279;1.76846195704993e-05;0.00548500194702846
PITA_05809;4.59183503341983;0.114506647029906;18.191388567584;1.9978010840092e-05;0.00591142451789067
PITA_31425;3.47243914224924;0.581158028293139;18.0917119112326;2.10515776058797e-05;0.00615830411713819
PITA_08885;2.89919868631816;2.92421666687904;18.0521306132285;2.14937972504578e-05;0.00621702047885996
PITA_50189;3.99642104311316;1.76480772665617;17.9478754704269;2.27037693459047e-05;0.00642267180518268
PITA_18966;2.38293971825747;3.39501279266707;17.7108934546159;2.57149760043338e-05;0.00711807126107059
PITA_09126;2.79966925970114;1.76145029936556;17.6791597981646;2.61475729761845e-05;0.00716081884176507
PITA_20874;1.37160444735836;7.35786171734387;17.6006589133694;2.72493915849316e-05;0.00723176378939066
PITA_08739;3.33404775371976;1.15329940640613;17.5674139185266;2.77299627103116e-05;0.0072842084699138
PITA_31991;4.0732187606822;1.69236464679208;17.3534296486958;3.10337723929073e-05;0.00794985136545607
PITA_32070;1.58512206104349;5.17115287035809;17.2176103530123;3.33332081489876e-05;0.00821379131526991
PITA_08649;2.92769503175004;2.60983249889418;17.208001102613;3.35022370393249e-05;0.00821379131526991
PITA_49315;1.51910939103189;6.10095275024648;17.1505874575676;3.45302603715068e-05;0.0083859669126764
PITA_17844;2.72424566084378;1.84621001845677;17.072401644435;3.59814073134184e-05;0.00863136378509648
PITA_04620;3.12136766367423;4.26017161823903;16.8867261092789;3.9678088348509e-05;0.00923483943809401
PITA_30925;1.83466070650517;3.9111294406168;16.8799849163317;3.98192587355178e-05;0.00923483943809401
PITA_32457;1.9035812778303;3.73536101996051;16.8446238226517;4.05680845541079e-05;0.00932450179175356
PITA_34269;2.1662689132173;5.00535961560234;16.5200285785859;4.81388816848663e-05;0.0108705195720484
PITA_34556;1.82044995897236;5.20887157208419;16.4329978216575;5.04001890240128e-05;0.0112324222243486
PITA_33482;3.16954710976947;2.47503640492478;16.4044176676262;5.11658424751432e-05;0.0112577972892103
PITA_39782;1.56170401675521;7.86112677614296;16.2796436460574;5.46478860226128e-05;0.0119220383888146
PITA_25828;2.06723141740766;3.40815114226558;16.2197208136859;5.64038868971292e-05;0.0120000434743206
PITA_44487;1.99274858194968;4.62470106709671;16.1788092924365;5.76352635647085e-05;0.0121615130323467
PITA_37590;1.88394801894235;4.07928240537491;16.0920359953745;6.03372437562535e-05;0.0123210033720563
PITA_13722;1.8922970519404;4.16104927243555;16.0799347835566;6.07240455691611e-05;0.0123210033720563
PITA_13858;1.94316045618507;4.39311811830728;16.0789406399297;6.07559329052838e-05;0.0123210033720563
PITA_44424;3.8451519605546;0.657625030606502;15.8514138293596;6.85153276088673e-05;0.0135676159895006
PITA_11906;1.79939577073868;4.03513282678259;15.8112797604242;6.99840487437599e-05;0.0137526669222184
PITA_02594;2.14445546981501;3.4633158396932;15.6437667932671;7.64641927767485e-05;0.0148001331928709
PITA_10497;4.01067880940034;0.38639934330082;15.5147577150466;8.18636358338677e-05;0.0156104857575649
PITA_20023;2.05605208950271;3.49849310980216;15.3320007455554;9.01759621510855e-05;0.0162335649905972
PITA_21729;2.6060936416949;1.7851130787246;15.3076788168098;9.13444469996134e-05;0.0163297229104934
PITA_10554;1.65020218352358;4.51534340232434;15.2892732225479;9.22388139019058e-05;0.016375888181219
PITA_23527;2.07974484211709;4.14334356124916;15.2189322691243;9.57387834436692e-05;0.0168808459054135
PITA_17911;1.65017049520799;4.1018966879802;15.1932622158927;9.70490791059233e-05;0.0169954724042434
PITA_10544;3.64477975685602;1.70679183492946;15.1513880813135;9.92253370840445e-05;0.0172591746794227
PITA_29886;2.97908510188953;0.755648878243874;15.0215965005403;0.000106287855391525;0.0180011069825265
PITA_16936;2.05295905874839;4.90041539324115;14.9744076831711;0.000108979199515382;0.0183362845302254
PITA_45240;1.71804073269724;4.44549007921976;14.9498240517387;0.000110408358526344;0.0184561193087252
PITA_10850;3.5094602428061;0.222452633538356;14.8220195424134;0.000118147919889864;0.0192498854539543
PITA_28644;1.97399021614753;4.08277121173079;14.7841075614565;0.000120547160497849;0.0193952847043508
PITA_46180;2.36028441951325;2.96687980747048;14.7045284008303;0.000125744032692739;0.020105767910616
PITA_08108;4.57356892488119;2.20311070079863;14.6770226160111;0.000127592255447688;0.0201509658404284
PITA_40655;2.01513389041887;4.11987026347531;14.5982901127417;0.000133035200187015;0.0208824704781361
PITA_05853;1.36181370553066;5.63772121125198;14.4153312259668;0.000146603897282606;0.0228728735014917
PITA_14636;2.61205419639682;1.63212920550187;14.3447746838842;0.00015220152829696;0.0233221663270752
PITA_17786;1.36146680052364;5.48971845194992;14.3297099907648;0.000153424302056906;0.0233704248985262
PITA_35391;1.2988767379434;6.2583183025933;14.2419345135521;0.000160748228991695;0.0241996588241707
PITA_21828;1.91612364400082;4.07733411822985;14.2007612339487;0.000164304030872429;0.0245773927193066
PITA_44911;1.83344028184852;3.05818715319796;14.0904975249732;0.000174221725574667;0.0251965723678015
PITA_30711;2.33551039495562;1.66820832802948;13.9689769207121;0.000185852103662559;0.0262878610142047
PITA_08602;1.57575366069059;5.94758997440637;13.8806604437679;0.000194792606980983;0.0272529678343013
PITA_46375;2.91383762166358;2.30839129452676;13.8504482917889;0.000197949508409243;0.0275449415944819
PITA_38868;1.86323759827947;2.69139121492117;13.8040484164157;0.000202898554169436;0.0279316442779881
PITA_20002;3.10235845242711;0.844988156984275;13.789643463553;0.000204460212634874;0.0279904483931853
PITA_27400;2.18420508952067;3.20128878627925;13.7801107345845;0.000205500320332208;0.0279904483931853
PITA_05475;2.85050168126762;3.31013131985921;13.7035429649259;0.000214050295302759;0.0290015618525207
PITA_25373;1.85345864402347;2.94585821838545;13.6531245944003;0.000219875124531431;0.0296347923079196
PITA_39065;1.45139373782631;5.06332565526201;13.4589419423482;0.000243841230526964;0.0323567257600806
PITA_28956;3.3365381652764;3.40589801806019;13.4226860081552;0.000248599484730095;0.0326515129357492
PITA_22322;1.98511077084869;2.94661856041042;13.2503030519734;0.000272535805812185;0.0350794462451154
PITA_07069;1.86584681465954;3.4943183658825;13.1985621008593;0.000280163987937621;0.0355706946477662
PITA_02766;2.27376064705721;2.63677812745774;13.179138744351;0.000283082828616985;0.0357225551817992
PITA_17326;2.10522278823327;2.78451895495532;13.1079021694514;0.000294052784689863;0.0368318670298319
PITA_13642;2.58675955482666;1.6119908264291;13.0950769650151;0.000296072836849853;0.0368318670298319
PITA_40629;1.74584663461186;3.71791197378063;13.0386798525452;0.000305123101083783;0.0375826985224872
PITA_23133;1.58232082314816;4.41902802135666;12.9746712792711;0.000315733288602108;0.0383966560035243
PITA_48580;2.82188810945986;1.81079717518964;12.9717721082191;0.000316222572285476;0.0383966560035243
PITA_37741;2.63102879319605;2.13492830721847;12.9335698604036;0.000322741712002065;0.0386804245297078
PITA_11186;2.86679370709488;2.11616694740281;12.9231310130226;0.000324546540778584;0.0386804245297078
PITA_31676;2.71092425524127;0.845507796354445;12.8122549405215;0.000344356281518251;0.0406942093160792
PITA_50609;3.1301568933816;2.28249020266575;12.7360778243814;0.000358669067190799;0.0418215277645094
PITA_16068;1.53941621025553;4.58687699203516;12.734186914856;0.000359031878023407;0.0418215277645094
PITA_43694;2.09911898504077;2.13325530055251;12.6853892597667;0.00036852386459872;0.0427338281367785
PITA_02279;2.0228317573789;3.92889393598728;12.6413923503121;0.000377298865324825;0.0435551779823183
PITA_22022;3.04321009357964;1.28183096455734;12.6147292006984;0.000382718979234301;0.0439623645009499
PITA_47065;2.73349434242004;2.29523788412896;12.6073073899013;0.000384241619574786;0.0439623645009499
PITA_13035;1.50477648833139;4.64199463734566;12.4827668297585;0.000410723413260728;0.0465782062888587
PITA_46963;2.01207506452485;2.8817702461308;12.3316020336565;0.000445354035011614;0.0498142756285233
PITA_20008;1.76285066520789;3.16792403802697;12.3160424097714;0.000449081844843701;0.0498142756285233
PITA_03375;1.56470194071868;4.5269063264295;12.2558069085914;0.000463812546713917;0.0510253264532324
PITA_31577;3.34868876377927;1.39080710602441;12.2363244563804;0.000468680630558846;0.0513414700956441
PITA_27505;1.56659072685973;4.31535198736353;12.1950435333889;0.000479166576649981;0.0522009291722583
PITA_44913;2.05834384575278;2.78784045673639;12.1895416023846;0.00048058191406694;0.0522009291722583
PITA_36056;1.50303429543602;4.77393142252172;12.0716371165969;0.000511947251958604;0.0540709535206986
PITA_49426;1.59471945806615;5.14098508578459;12.060200895838;0.000515097408046558;0.0540709535206986
PITA_13351;2.45049346714092;1.18468802358402;12.055413876466;0.000516421815441281;0.0540709535206986
PITA_11156;1.99866406156919;2.06959467978183;12.0468410699356;0.000518802218840561;0.0540709535206986
PITA_20686;2.03607153464118;3.16201327732629;11.8224571997812;0.000585205791682009;0.0588104107231803
PITA_03988;2.74026976539407;0.545857820888773;11.8091407377124;0.000589406283905548;0.0588104107231803
PITA_10426;2.61102656451149;1.8259203715907;11.7743304073536;0.000600531104837113;0.0595627310208612
PITA_28428;2.65322637961625;1.36449096148413;11.7711016952566;0.000601573634208286;0.0595627310208612
PITA_36617;1.63858655798051;4.14193593536645;11.7445774773333;0.000610207598641816;0.0601861080913267
PITA_31623;2.49374268688893;1.51225150295605;11.6962702123378;0.000626255038072339;0.0615037408968911
PITA_19766;2.06388394657608;2.2382778872713;11.5703361481479;0.000670123028640133;0.0643693176353841
PITA_01002;2.00310739370223;1.99162086378468;11.5505567141509;0.000677289736342101;0.0648158724262256
PITA_13366;2.9575760495536;2.25541542273069;11.4847537354182;0.000701694238962848;0.0666557741462015
PITA_16005;2.40648394595775;1.06823982102626;11.4680643603362;0.000708023865393043;0.0670097734074011
PITA_43554;2.68184766345941;2.00889238276593;11.4162782949326;0.000728033877645404;0.068400642745349
PITA_00728;1.14052553414856;6.65256410423545;11.3922620993789;0.000737506666268776;0.0689042369304745
PITA_42808;1.51175524698611;3.67841091690254;11.3705591129628;0.00074617413257297;0.0690408158094949
PITA_11548;3.0642000238577;0.616585197142485;11.3653809199029;0.000748257297550755;0.0690408158094949
PITA_41138;1.68383727880821;3.88963397288089;11.3259268464312;0.00076432368216837;0.0699436741697135
PITA_16385;1.27043101622785;6.53481166463412;11.2996597336541;0.000775212967421168;0.0705075651258395
PITA_38502;1.13188480755657;5.52360475094565;11.2933588531545;0.00077784828868968;0.0705075651258395
PITA_33853;3.05578585707908;0.234791478159304;11.2680758948607;0.000788514161826313;0.0709745456919398
PITA_37352;2.86445538571653;0.879293874772693;11.2327164873308;0.000803679267474827;0.0716847610463548
PITA_39836;2.20125931647129;2.90314352683748;11.2302260646593;0.000804758417526961;0.0716847610463548
PITA_48799;2.30724030422783;2.16795089855766;11.2179299774872;0.000810108061849692;0.0719124546075745
PITA_38098;1.4834999536038;4.67403576433584;11.1035649834574;0.000861619326215258;0.0757019328148785
PITA_44909;1.86393433372248;7.67878753776208;11.0937999221138;0.000866168175791006;0.0758427460863533
PITA_36457;2.24509223220927;2.15639155067663;11.0135309221536;0.000904491833174862;0.0783984284896313
PITA_21925;2.00285556235841;1.86483462180741;10.9904533463914;0.00091582405993448;0.0788496948993088
PITA_07500;2.25600410809629;1.23233420794542;10.952098959774;0.000934976416641519;0.0802303263120087
PITA_45476;2.83195812380629;1.10550781838249;10.9289616060239;0.00094672543347127;0.0809686140659498
PITA_37293;1.91032546640134;3.31966469290305;10.9008462683753;0.000961203362938073;0.0811770092640315
PITA_44224;2.22250478796212;1.45202859184793;10.8660225986139;0.000979446540818136;0.0823983408505924
PITA_50830;2.16003510500642;2.03008974734645;10.8490009517702;0.000988490723937611;0.0828883280336349
PITA_06921;1.73649185010469;3.17065789482809;10.8183622648136;0.00100498348054324;0.0839976939598201
PITA_10255;1.71675831197142;3.73910692275129;10.7966054082593;0.00101686388463981;0.0847156213018852
PITA_33340;2.25248232833353;3.18100946450913;10.7818057235402;0.00102502637675867;0.0848464759385801
PITA_34124;2.05455846834554;2.72575541802246;10.7638395780791;0.00103502438005177;0.0853994635117713
PITA_04101;1.90070153931391;2.59496203421705;10.7390501639468;0.00104898162472415;0.0859498792662071
PITA_14893;2.28431375457729;1.01131846784339;10.734240471821;0.00105171160971352;0.0859498792662071
PITA_35120;1.10510714832631;5.81507937783162;10.7008141886086;0.00107088396616659;0.0866910878648629
PITA_34684;1.40643874483095;6.3011192015568;10.6202325357849;0.00111856980208052;0.0889151992110193
PITA_08185;1.35848071316175;6.54990428926256;10.607106710154;0.00112653828756688;0.0889585126896753
PITA_17961;1.43132130912929;4.18790191362281;10.6004691201321;0.0011305897043833;0.0890054151680098
PITA_35538;1.80187385016746;3.59918092930108;10.5683709444764;0.00115039060488779;0.0902881260415441
PITA_01299;2.42860587250062;1.4529804555514;10.5424478411297;0.00116663805406731;0.0909712264104712
PITA_50862;1.85877102150648;2.35346435697594;10.5421012515118;0.00116685684666447;0.0909712264104712
PITA_00566;1.72613656136539;2.68593124166001;10.5376102008897;0.00116969568200544;0.0909712264104712
PITA_01919;1.32958687871959;4.33237721375024;10.5076163481433;0.00118883511331851;0.0919044514178932
PITA_15915;1.19732399216744;4.87707415576429;10.4430243649133;0.00123113518550813;0.0946063077030922
PITA_48522;2.18387101079143;1.34565702621368;10.4205082540633;0.00124623591901164;0.095481700187847
PITA_13982;2.81209723538161;0.611178172238606;10.374903527209;0.00127739821824347;0.0975788199769781
PITA_02206;1.28486154975358;4.79293138228739;10.3413565454326;0.001300823762882;0.0984914886113865
PITA_25443;3.40236784031546;-0.109280127933316;10.2100059281429;0.00139680724443454;0.104833845170491
PITA_24989;3.1518872763993;3.92234846023451;10.1790342210901;0.00142046563652336;0.105991440234843
PITA_09454;1.4349961042807;3.90002162969424;10.1131381254131;0.00147216080388889;0.109215664479861
PITA_39478;0.98488027648019;7.84107692226095;10.0752486726531;0.00150274339753511;0.110393242504956
PITA_07026;1.15362056723209;5.76714745745931;10.0722550447915;0.00150518696807829;0.110393242504956
PITA_15986;1.15194428127752;5.11570936437387;10.0399585083145;0.00153180653798216;0.11193152462928
PITA_50733;1.75278610750811;2.85307127347954;10.0310828851938;0.00153920520991203;0.11193152462928
PITA_40884;3.31322388678565;2.0559739772079;9.98449634068195;0.00157863728687442;0.114475661059178
PITA_02988;1.66176111435183;2.95775050191862;9.93465640671249;0.00162195708201877;0.116958098494143
PITA_09641;2.42206247450587;1.91435920340679;9.83360046346244;0.00171352608426773;0.120937735843207
PITA_40253;1.59715466170171;4.49755674551083;9.83230943621345;0.00171472919173254;0.120937735843207
PITA_08946;1.34013150914735;4.89085188942971;9.81373690075159;0.00173213195553284;0.121499381284147
PITA_26859;1.700709770509;2.61897372664549;9.7639760056074;0.0017796461029054;0.123820080073226
PITA_07777;3.56479996866162;3.19413344042006;9.72179761297997;0.00182095325250318;0.124672339306355
PITA_39356;2.01246114154465;1.43836331405246;9.66477885180821;0.0018783437112489;0.12797508185558
PITA_45866;2.1691029162729;0.95960762561603;9.65748326000901;0.0018858179841481;0.12797508185558
PITA_48730;2.61056535163699;0.198638880902715;9.65472012522007;0.00188865665751493;0.12797508185558
PITA_42959;1.52449387500004;3.76587487783585;9.65290491660066;0.00189052384722602;0.12797508185558
PITA_03086;1.28000290629962;4.18195720944989;9.60783045121784;0.0019374940939305;0.129887787656388
PITA_00151;2.41224391764297;1.01158471972466;9.58647382335008;0.00196016030921308;0.130299760231541
PITA_46503;1.46728371174593;3.35499833430866;9.58471354151753;0.00196204048112721;0.130299760231541
PITA_06387;1.61266941000684;2.62173663219775;9.58348442977392;0.00196335438969766;0.130299760231541
PITA_24499;1.60724568438602;3.27908669234431;9.57190756753818;0.00197577379781929;0.130299760231541
PITA_32473;1.749846822424;5.68027912613319;9.55393048246423;0.00199521729736681;0.131027752260494
PITA_01007;1.053964400638;7.9493590338308;9.53771285743485;0.00201292422866478;0.131854219894446
PITA_02265;1.68233708826851;3.31805945361492;9.50564255024944;0.0020484101584273;0.133838128701508
PITA_13238;1.43699645837011;5.07637584449839;9.48556647862558;0.00207094660499114;0.13496804671465
PITA_23964;3.05679128519055;0.595035135174533;9.47006339346456;0.0020885215540849;0.135427733921429
PITA_35965;2.73127047935839;2.11795934899701;9.42426484594181;0.00214132925180637;0.137780093123926
PITA_27960;2.48559616450234;4.21864970144368;9.41170134398626;0.00215605080625885;0.138067701257517
PITA_12055;1.18823561032884;6.10244512820103;9.35792869709782;0.00222022911192843;0.141544435389566
PITA_39943;2.12766917637631;1.20357992377543;9.34993208039101;0.00222993732867922;0.141741423832566
PITA_00567;2.52123641600392;2.5580295632393;9.32440672855392;0.00226121520726891;0.14304313125856
PITA_07948;2.64633866881302;0.907249986742862;9.31065687071174;0.00227824787120934;0.14374738957976
PITA_48029;1.7874299649655;2.1603071891391;9.17115815545196;0.00245858932546792;0.152142944724809
PITA_48965;2.94435864630099;2.27018033391203;9.16260865000861;0.00247010202528165;0.152435144230067
PITA_37204;1.62948325039054;2.99479190879038;9.15886971072178;0.00247515403364673;0.152435144230067
PITA_18753;1.29185898279068;4.49520157324481;9.1320605791144;0.00251168670826064;0.154315873343088
PITA_28917;1.69459419283831;2.97904417338525;9.11692669023505;0.00253255077210987;0.154858561820485
PITA_31854;1.34399882760924;4.94514402501437;9.11193014259907;0.0025394777298353;0.154870923598479
PITA_36580;1.71254542498065;2.13702043823816;9.10811124559625;0.00254478501659312;0.154870923598479
PITA_43942;3.0916876991538;0.231691298695313;9.07631549020834;0.00258941236692427;0.156477095215332
PITA_31144;1.58569274372889;3.47417003284128;9.05616578195412;0.00261810420533818;0.157840413484826
PITA_33627;1.65977715305727;3.02711277631776;9.04745948288245;0.00263060104397357;0.158223277278064
PITA_35872;2.23402553962562;2.16802077295852;9.01555854735698;0.00267691073182642;0.159581632504717
PITA_42853;1.87472887394385;2.28294483913596;9.01060193171167;0.00268418004407189;0.159581632504717
PITA_31834;2.27222819816464;0.690812264249172;8.99958503955425;0.00270040914785671;0.16017657302598
PITA_36850;1.22739446352227;4.30961202717828;8.98026837947484;0.00272910561097584;0.160767427330323
PITA_21668;2.2975307376264;2.68467011248441;8.96881883543751;0.00274626079715709;0.161408656852089
PITA_30314;1.44724844127078;5.24739725613848;8.92422452669403;0.00281412820132892;0.164571405745124
PITA_28854;1.94740177052014;3.51164578317764;8.91370797195365;0.00283037987190545;0.164847215028195
PITA_41357;1.50291855665869;4.65097887353194;8.86593448606627;0.00290541478275431;0.168455163856856
PITA_37132;2.29696227774368;1.77194524606472;8.80299468455747;0.00300736505140493;0.172809371692672
PITA_25628;1.07861302158672;8.55538307960252;8.79137629394691;0.00302657828135853;0.173526068367511
PITA_28044;2.6366165413653;0.350367884115193;8.77349807321075;0.00305638723029289;0.174219239895088
PITA_36017;1.89072046859695;2.78083954099822;8.75169364165047;0.00309314656610689;0.174295208385504
PITA_09534;1.88411709378437;2.67623050184682;8.75109740116305;0.00309415803255935;0.174295208385504
PITA_00112;1.98075806737647;4.13202529569984;8.72462266035425;0.00313941037498043;0.176458168740439
PITA_39315;1.28884818812629;3.67580281495152;8.72054673717494;0.00314643670189382;0.176467799600986
PITA_07653;0.955564205170004;6.5687250808142;8.71233295210195;0.00316064471522533;0.176495611505522
PITA_14126;1.39024169694298;4.38811771510639;8.66607750271561;0.0032418825413511;0.178706171867241
PITA_37662;2.27922180018754;1.14816695048698;8.65498860379934;0.00326167118500282;0.179030279990464
PITA_26941;1.52879831889306;7.55946780440009;8.64425744114439;0.00328093832003792;0.179540807749623
PITA_13105;1.19815498819678;4.18876212850371;8.60494499460148;0.00335251493610711;0.182460448203394
PITA_06912;1.18429268281372;4.33662732354887;8.56285679349427;0.00343090624099991;0.185550040676598
PITA_28750;1.55326720661944;3.79103584464487;8.52410572980947;0.00350472921498277;0.189055123680191
PITA_26430;1.55870633001761;3.59507838397461;8.52116097701733;0.00351040473601101;0.189055123680191
PITA_24014;1.58806207276885;2.45856186794154;8.48926149047971;0.00357248791257484;0.191996986082284
PITA_36353;1.42403077309322;3.78768221491045;8.48224662172575;0.00358628942240957;0.192033484511645
PITA_08291;1.33283083245002;5.12612428048222;8.37244896535636;0.00380951920610786;0.20013969984252
PITA_40601;1.07251603462738;7.79834854839682;8.36590313829208;0.00382326563852209;0.20017861613939
PITA_16815;2.60353436408983;1.91822339741671;8.36469321572802;0.00382581203203123;0.20017861613939
PITA_50025;1.46726969145354;3.26747576162016;8.3551741406184;0.00384590607822092;0.20058022198308
PITA_27802;1.86303765847182;1.6313221513008;8.35228545454645;0.0038520250841294;0.20058022198308
PITA_41668;0.966028539021701;5.3950333418837;8.35000511547381;0.00385686244344578;0.20058022198308
PITA_32379;1.32936615700929;5.25595051399468;8.34353359912108;0.00387062436945272;0.200890086981495
PITA_47183;1.83700752985737;2.27164439596456;8.31739456200111;0.00392672034808216;0.202983056065621
PITA_42388;1.12430654696275;7.76023431319847;8.30884990299739;0.0039452365362723;0.203531511329174
PITA_32791;1.27503946686152;4.33445307662216;8.29932669880152;0.00396597792575934;0.204192339485645
PITA_27955;2.31760483801753;1.15518894434395;8.29501925906551;0.0039753958694935;0.204268694348046
PITA_44391;0.957448618449909;6.24089666380559;8.28520364517546;0.00399694218816232;0.204344935462181
PITA_37424;2.10360930025363;0.639649134363525;8.28350029984209;0.00400069329421354;0.204344935462181
PITA_04335;1.29267936627999;3.83102269046272;8.27352512572332;0.00402273264385404;0.205063775149969
PITA_19906;0.989792244678774;6.85683884511911;8.26649025997492;0.00403834986850653;0.205335220286618
PITA_30130;1.76399898866988;2.79911734131283;8.26394732839102;0.00404401028183643;0.205335220286618
PITA_32955;1.8562897253682;2.4883661078722;8.24154830061057;0.00409421926760622;0.205931589251401
PITA_25440;0.932043934742146;8.78745732268094;8.23453891435845;0.00411006126220325;0.206151613891676
PITA_06853;0.896679322071104;7.71783092069862;8.23185428110432;0.00411614534204722;0.206151613891676
PITA_01492;1.5151102636815;2.50924361117138;8.21933384250006;0.00414464120606022;0.207175725373997
PITA_24744;1.58867313138968;2.01797653023511;8.21040260799337;0.00416509085009959;0.20779444525991
PITA_00402;2.91002703836684;7.44772173108599;8.19816420133864;0.00419327974083293;0.208466511113053
