Column1;Column2;Column3;Column4;Column5;Column6;Column7
;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_15736;77.7682365079481;19.7749800054799;42.8101319355245;64.1326406098252;53.917792458989;16.2795244535576
PITA_23973;3.34611106636572;6.06007451780837;4.50632967742363;3.6930312710714;4.99057607152167;13.4555253136548
PITA_51636;2.42304594460966;2.97687871050236;4.11202583064906;6.21510140741284;1.66352535717389;8.97035020910318
PITA_26523;164.190208532359;273.872841366217;206.502557467938;171.320621404337;176.333687860432;231.069576682639
PITA_23696;10.7306320404142;8.82431903470341;10.5335456209777;9.18754121095811;8.02406348754465;13.2063489189575
PITA_36639;11.5383140219508;7.22956258264858;8.11139341936254;7.83643220934662;8.02406348754465;4.90046909571378
PITA_35194;8.65373551646307;3.72109838812795;9.40696320162183;8.37687580999122;5.67555710094622;5.73105707803814
PITA_31507;13.3844442654629;9.568538712329;15.0398752984014;12.7904985485887;8.51333565141932;14.7014072871413
PITA_18149;1.03844826197557;1.16948806484021;1.91519011290504;1.08088720128919;0;0.498352789394621
PITA_31046;87.4604202863867;78.0367490538832;98.6322908146097;76.4727694912102;84.8397932158684;99.421381484227
PITA_11153;65.0760910838023;62.7270871141568;63.4829193307054;68.0058197477782;58.9083685305107;61.4635106920033
PITA_27301;4.03840990768276;5.20953774337912;3.60506374193891;8.82724547719505;5.38199380262141;5.56493948157327
PITA_10229;176.766970816286;199.982459087676;148.258246387238;179.337201480565;177.703649919282;181.981826927269
PITA_33084;9.80756691865814;13.5022712940643;9.35063408065404;10.4485762791288;9.39402554639373;8.63811501617344
PITA_28385;2.30766280439015;0.637902580821934;0.957595056452522;1.44118293505225;1.85923422272376;0.747529184091932
PITA_08687;12.9229117045848;19.7749800054799;9.97025441129979;19.0055999560016;19.5708865549869;15.2828188747684
PITA_22468;0.346149420658523;0.850536774429245;0.506962088710159;1.89155260225608;2.83777855047311;3.32235192929748
PITA_05361;3.92302676746326;2.33897612968042;3.99936758871347;2.97243980354527;2.93563298324804;4.98352789394621
PITA_49584;1.4999808228536;1.48843935525118;1.07025329838811;1.17096113472996;1.66352535717389;5.14964549041109
PITA_19497;85.9604394635331;100.257022285847;83.423428153305;66.2944150124036;101.964318951482;62.9585690601872
PITA_09159;31.2688309994865;31.788811944293;27.7702566371231;39.5424567804962;27.3992411769817;32.4759901088828
PITA_29843;19.2689844166578;38.0615206557087;35.5436753306789;16.4835298196601;26.2249879836825;0
PITA_51105;5.30762445009735;0.850536774429245;3.26708901613213;4.59377060547906;0.880689894974413;1.66117596464874
PITA_02836;9.57680063821913;7.33587967945224;5.63291209677954;9.90813267848424;6.26268369759582;2.99011673636773
PITA_13716;2.9999616457072;6.06007451780837;3.94303846774568;3.33273553730833;4.69701277319687;2.49176394697311
PITA_13742;3.92302676746326;1.59475645205483;3.43607637903552;2.34192226945991;1.46781649162402;1.5781171664163
PITA_22832;3.80764362724375;3.29583000091332;4.73164616129481;4.05332700483446;4.30559504209713;2.90705793813529
PITA_26994;102.114079094264;128.112101648405;107.194317201715;77.7338045593809;81.3170336359708;61.214334297306
PITA_17733;18.1151530144627;14.8843935525118;19.7715214596962;17.1140473537455;15.6567092439896;17.2762300323469
PITA_27948;45.230190966047;60.813379371691;33.9664599435806;27.9229193666374;46.8722732991937;33.4726956876721
PITA_38968;7.84605353492651;4.67795225936085;11.3221533145269;10.3585023456881;12.3296585296418;2.2425875522758
PITA_10948;22.3843292025845;45.5037174319646;24.5594967419588;22.5184833601914;25.2464436559332;38.7053999763156
PITA_47487;13.8459768263409;10.3127583899546;6.64683627419986;11.0790938132142;7.82835462199478;10.9637613666817
PITA_27247;1.73074710329261;5.63480613059375;3.60506374193891;0.900739334407658;3.22919628157285;1.5781171664163
PITA_43438;0.576915701097538;0.531585484018278;1.29556978225929;4.59377060547906;1.27210762607415;2.65788154343798
PITA_27126;38.5379688333155;28.5992990401834;32.3892445564824;33.4174293065241;41.5881339293473;13.7877605065845
PITA_02723;38.7687351137545;70.4882351808237;46.24620831456;39.6325307139369;48.2422353580428;49.1708085536026
PITA_16686;72.6913783382898;32.107763234704;55.3151967903751;77.7338045593809;67.0302864508303;76.7463295667717
PITA_31680;32.6534286821206;43.8026438831061;34.9240550000331;29.7243980354527;32.0962539501786;34.9677540558559
PITA_29841;14.8844250883165;21.5823706511421;20.8981038790521;16.3934558862194;18.3966333616877;21.9275227333633
PITA_16613;1.84613024351212;0.318951290410967;1.01392417742032;0.900739334407658;1.66352535717389;1.41199956995143
PITA_24885;5.88454015119489;0.744219677625589;5.23860825000497;6.5753971411759;1.46781649162402;1.16282317525412
PITA_41158;1.03844826197557;1.9137077424658;1.12658241935591;1.35110900161149;1.17425319329922;2.07646995581092
PITA_10294;73.0375277589483;77.186212279454;84.7753270565321;76.1124737574471;82.3934323964951;82.892680635972
PITA_22218;211.728062302796;197.324531667585;157.834196951763;269.140913121008;236.416309584242;164.373361701993
PITA_35806;4.15379304790227;6.80429419543396;5.01329176613379;4.77391847236059;1.07639876052428;2.49176394697311
